-15320	1
-15318	1
-15297	1
-15276	1
-15268	1
-15244	1
-15198	1
-15165	1
-15160	1
-15154	1
-15147	1
-15145	1
-15144	1
-15139	1
-15121	1
-15104	1
-15021	1
-15018	1
-15009	1
-14989	1
-14949	1
-14929	1
-14926	1
-14912	1
-14906	1
-14899	1
-14880	1
-14847	1
-14842	1
-14840	1
-14823	1
-14817	1
-14787	1
-14784	1
-14775	1
-14771	1
-14763	1
-14750	1
-14745	1
-14738	2
-14673	1
-14654	1
-14626	1
-14623	1
-14594	1
-14494	1
-14475	1
-14472	1
-14447	1
-14434	1
-14412	1
-14394	1
-14390	1
-14375	1
-14355	1
-14347	1
-14345	1
-14331	1
-14265	1
-14256	1
-14230	1
-14220	1
-14180	1
-14155	1
-14141	1
-14116	1
-14093	1
-14060	1
-14040	1
-14012	1
-14004	1
-13988	1
-13978	1
-13917	1
-13905	1
-13807	1
-13801	1
-13719	1
-13703	1
-13668	1
-13648	1
-13634	1
-13624	1
-13615	1
-13603	2
-13600	1
-13591	2
-13574	1
-13552	1
-13539	1
-13534	1
-13479	1
-13448	1
-13408	1
-13400	1
-13390	1
-13389	1
-13337	1
-13322	1
-13308	1
-13302	1
-13296	1
-13272	1
-13264	1
-13254	1
-13253	1
-13230	1
-13214	1
-13159	1
-13147	1
-13145	1
-13131	1
-13116	1
-13109	1
-13103	1
-13096	1
-13084	2
-13075	1
-13074	1
-13063	1
-13038	2
-13025	1
-13014	1
-13007	1
-12982	1
-12975	1
-12972	1
-12966	1
-12952	1
-12949	1
-12940	1
-12913	1
-12910	1
-12895	1
-12884	1
-12855	1
-12846	1
-12840	1
-12839	1
-12778	1
-12760	1
-12753	1
-12744	1
-12735	1
-12734	1
-12730	1
-12703	1
-12701	1
-12682	1
-12646	1
-12628	1
-12619	1
-12570	1
-12555	1
-12537	1
-12468	1
-12463	2
-12452	1
-12432	1
-12421	1
-12411	1
-12378	2
-12377	1
-12366	1
-12355	1
-12354	1
-12326	1
-12320	1
-12319	1
-12309	1
-12282	1
-12270	1
-12267	1
-12252	1
-12248	1
-12226	1
-12220	1
-12203	1
-12181	1
-12166	1
-12165	1
-12161	1
-12154	1
-12141	1
-12102	1
-12095	1
-12094	1
-12080	1
-12068	1
-12065	1
-12059	1
-12053	1
-12047	1
-12038	1
-12035	1
-12034	1
-12019	1
-12008	1
-11996	1
-11994	1
-11962	1
-11950	1
-11941	1
-11930	1
-11924	1
-11915	1
-11914	1
-11909	1
-11902	1
-11895	1
-11893	1
-11891	1
-11857	1
-11847	1
-11816	1
-11807	1
-11780	1
-11769	1
-11763	1
-11757	1
-11742	1
-11735	1
-11724	1
-11706	1
-11701	1
-11694	1
-11690	1
-11670	1
-11665	1
-11655	1
-11636	1
-11625	1
-11621	1
-11602	1
-11549	1
-11541	1
-11526	1
-11515	1
-11492	1
-11478	1
-11471	2
-11470	1
-11459	1
-11436	1
-11434	1
-11424	1
-11406	1
-11395	1
-11387	1
-11382	1
-11380	1
-11379	1
-11370	1
-11362	1
-11342	1
-11327	1
-11321	1
-11305	1
-11298	1
-11291	1
-11263	1
-11262	1
-11259	1
-11250	1
-11248	1
-11222	1
-11204	1
-11192	1
-11189	1
-11165	1
-11162	1
-11151	1
-11143	1
-11136	1
-11133	1
-11129	1
-11123	1
-11095	1
-11064	1
-11055	1
-11054	1
-11045	1
-11034	1
-11009	1
-11006	1
-11004	1
-11003	1
-10986	1
-10985	1
-10984	2
-10979	1
-10975	1
-10940	1
-10935	1
-10933	1
-10932	1
-10906	1
-10883	1
-10875	1
-10870	1
-10865	1
-10862	1
-10857	1
-10843	1
-10842	1
-10837	1
-10835	1
-10820	1
-10788	1
-10783	1
-10779	1
-10773	1
-10755	1
-10746	1
-10729	1
-10727	1
-10718	1
-10707	1
-10702	1
-10699	1
-10695	2
-10691	1
-10689	1
-10679	1
-10666	1
-10664	1
-10653	1
-10645	1
-10634	1
-10601	1
-10600	1
-10597	1
-10593	1
-10584	2
-10578	1
-10566	1
-10565	1
-10547	1
-10545	1
-10535	2
-10508	1
-10488	1
-10487	1
-10479	1
-10470	1
-10466	1
-10460	2
-10456	1
-10451	1
-10446	1
-10431	1
-10421	1
-10419	1
-10412	1
-10407	2
-10406	1
-10398	1
-10392	1
-10391	1
-10390	1
-10384	1
-10383	1
-10379	1
-10370	1
-10368	1
-10366	1
-10365	1
-10360	1
-10351	2
-10345	2
-10343	1
-10330	1
-10327	1
-10321	1
-10308	1
-10307	1
-10306	1
-10304	1
-10281	1
-10278	1
-10269	1
-10260	1
-10258	1
-10241	1
-10217	1
-10214	1
-10210	1
-10202	1
-10195	1
-10194	1
-10167	1
-10160	1
-10158	1
-10141	1
-10119	1
-10117	1
-10108	1
-10107	1
-10102	1
-10095	1
-10091	1
-10090	1
-10086	1
-10079	1
-10074	1
-10053	1
-10050	1
-10019	1
-10013	1
-10005	1
-10003	1
-9996	1
-9993	1
-9992	1
-9974	1
-9933	1
-9929	1
-9926	1
-9919	1
-9918	1
-9914	1
-9911	1
-9907	1
-9885	1
-9883	1
-9879	1
-9870	1
-9868	1
-9859	1
-9856	1
-9855	1
-9850	1
-9844	1
-9837	1
-9829	1
-9827	1
-9823	1
-9816	1
-9809	1
-9803	1
-9799	1
-9797	1
-9775	1
-9764	1
-9750	1
-9743	1
-9734	1
-9732	1
-9722	1
-9706	1
-9705	1
-9685	1
-9680	1
-9673	1
-9672	1
-9669	1
-9664	1
-9659	1
-9645	1
-9634	1
-9631	2
-9626	1
-9622	1
-9610	1
-9605	1
-9602	1
-9599	1
-9595	1
-9588	1
-9576	1
-9569	1
-9563	1
-9561	1
-9545	1
-9539	1
-9527	1
-9523	1
-9522	1
-9517	1
-9510	1
-9500	1
-9497	1
-9486	1
-9469	1
-9456	1
-9455	1
-9446	1
-9445	1
-9429	1
-9420	1
-9400	1
-9396	1
-9366	1
-9365	1
-9358	1
-9351	1
-9347	1
-9343	1
-9340	1
-9337	1
-9325	1
-9309	1
-9289	1
-9279	1
-9276	1
-9271	1
-9268	1
-9265	1
-9260	1
-9253	1
-9241	1
-9220	1
-9214	1
-9198	1
-9196	1
-9191	1
-9180	1
-9177	1
-9175	1
-9168	1
-9158	1
-9153	1
-9132	1
-9117	1
-9113	1
-9103	1
-9089	1
-9087	1
-9085	1
-9071	1
-9070	1
-9069	1
-9057	1
-9051	1
-9034	1
-9033	1
-9027	1
-9023	1
-9016	1
-9011	1
-9004	1
-9000	1
-8998	1
-8992	2
-8984	1
-8982	1
-8973	1
-8972	1
-8970	1
-8958	2
-8955	1
-8944	1
-8883	1
-8874	1
-8873	2
-8868	1
-8864	1
-8855	1
-8849	2
-8833	1
-8829	1
-8824	1
-8823	1
-8821	2
-8805	1
-8803	1
-8802	1
-8801	1
-8794	1
-8791	2
-8789	1
-8784	1
-8781	1
-8777	1
-8772	1
-8767	1
-8757	1
-8731	2
-8717	1
-8708	1
-8690	1
-8686	1
-8683	1
-8665	1
-8657	1
-8644	1
-8642	1
-8634	1
-8630	3
-8627	1
-8626	1
-8625	1
-8618	2
-8616	1
-8615	1
-8601	1
-8598	1
-8595	1
-8592	1
-8591	1
-8590	1
-8575	1
-8560	1
-8559	1
-8532	1
-8529	1
-8526	1
-8523	1
-8519	1
-8510	1
-8503	1
-8502	1
-8500	1
-8496	1
-8491	1
-8488	1
-8467	1
-8461	1
-8458	1
-8452	1
-8450	1
-8448	1
-8420	1
-8410	1
-8401	1
-8392	1
-8386	1
-8385	1
-8380	1
-8378	1
-8367	1
-8355	1
-8344	1
-8342	1
-8329	2
-8320	1
-8310	2
-8306	1
-8305	1
-8303	1
-8298	1
-8294	1
-8288	1
-8285	1
-8278	1
-8276	1
-8266	1
-8265	1
-8264	1
-8263	1
-8259	1
-8252	1
-8218	1
-8215	1
-8214	1
-8207	1
-8204	2
-8200	2
-8196	2
-8188	1
-8187	1
-8184	1
-8176	1
-8157	1
-8150	1
-8144	1
-8139	2
-8135	1
-8121	1
-8081	3
-8080	2
-8066	1
-8062	1
-8059	1
-8056	1
-8051	1
-8048	1
-8047	1
-8043	1
-8027	1
-8009	1
-8005	1
-7996	1
-7991	1
-7968	1
-7958	1
-7956	1
-7944	1
-7937	1
-7923	1
-7900	1
-7886	1
-7869	1
-7829	1
-7818	1
-7811	1
-7806	1
-7805	1
-7790	1
-7758	1
-7752	1
-7730	1
-7726	1
-7724	1
-7723	1
-7713	1
-7709	1
-7691	1
-7672	1
-7671	1
-7665	1
-7660	1
-7657	1
-7641	1
-7640	1
-7639	1
-7634	1
-7627	1
-7626	1
-7618	1
-7616	1
-7613	1
-7611	1
-7595	1
-7587	1
-7562	1
-7555	1
-7553	1
-7543	1
-7542	1
-7525	1
-7522	2
-7513	1
-7508	1
-7507	1
-7503	1
-7493	1
-7492	1
-7488	1
-7484	1
-7473	1
-7467	2
-7465	1
-7456	1
-7446	1
-7428	1
-7420	1
-7419	1
-7417	1
-7403	1
-7387	1
-7378	1
-7375	1
-7368	1
-7360	1
-7356	1
-7350	1
-7347	1
-7334	1
-7329	1
-7324	2
-7320	1
-7312	1
-7306	1
-7303	1
-7296	1
-7291	1
-7289	1
-7283	1
-7279	1
-7276	1
-7262	1
-7260	2
-7255	1
-7252	1
-7251	1
-7249	1
-7246	1
-7245	1
-7235	1
-7225	1
-7218	1
-7214	1
-7212	1
-7202	1
-7199	1
-7190	1
-7186	1
-7179	1
-7178	1
-7176	2
-7172	1
-7171	2
-7167	1
-7165	1
-7157	1
-7152	2
-7151	1
-7142	1
-7136	1
-7132	1
-7123	1
-7088	1
-7083	1
-7080	1
-7077	1
-7076	1
-7075	2
-7056	1
-7055	1
-7050	1
-7043	1
-7041	2
-7032	1
-7007	1
-7001	1
-7000	1
-6997	1
-6993	1
-6992	2
-6985	1
-6984	1
-6967	1
-6951	1
-6945	1
-6941	1
-6935	1
-6931	1
-6921	2
-6915	1
-6902	1
-6895	1
-6880	1
-6872	1
-6869	1
-6864	1
-6857	1
-6854	1
-6852	1
-6843	1
-6842	1
-6839	1
-6834	1
-6832	2
-6819	1
-6802	1
-6789	1
-6782	1
-6758	1
-6750	1
-6748	1
-6744	1
-6735	1
-6726	1
-6721	1
-6717	2
-6707	1
-6699	1
-6698	1
-6692	1
-6667	1
-6643	1
-6640	1
-6637	1
-6632	1
-6625	1
-6624	1
-6607	1
-6605	1
-6601	1
-6598	1
-6595	1
-6568	1
-6565	2
-6562	1
-6558	1
-6547	1
-6526	1
-6525	1
-6520	1
-6514	1
-6513	1
-6506	1
-6503	1
-6501	1
-6495	1
-6492	1
-6490	1
-6484	1
-6470	1
-6457	1
-6456	1
-6451	1
-6450	1
-6449	1
-6448	1
-6441	1
-6440	1
-6431	1
-6427	1
-6425	1
-6418	1
-6414	1
-6408	1
-6406	1
-6405	2
-6387	1
-6383	1
-6381	1
-6327	1
-6309	1
-6308	1
-6306	1
-6293	1
-6291	1
-6285	1
-6279	1
-6273	1
-6266	1
-6264	1
-6262	1
-6261	1
-6256	1
-6255	2
-6250	1
-6247	1
-6241	1
-6237	1
-6235	1
-6229	1
-6227	1
-6225	1
-6224	1
-6223	1
-6222	1
-6216	1
-6180	1
-6174	1
-6159	1
-6153	1
-6152	1
-6150	1
-6147	1
-6145	1
-6137	2
-6120	1
-6113	1
-6104	2
-6092	1
-6089	2
-6067	1
-6063	1
-6055	1
-6041	1
-6027	1
-6021	1
-6008	1
-6005	1
-6003	1
-5996	1
-5995	1
-5983	1
-5981	1
-5979	2
-5977	1
-5970	1
-5957	1
-5956	1
-5930	1
-5924	1
-5913	1
-5905	1
-5903	1
-5899	1
-5896	1
-5891	1
-5884	1
-5882	1
-5881	1
-5877	1
-5871	1
-5870	1
-5868	1
-5864	1
-5856	1
-5851	1
-5849	1
-5848	1
-5813	1
-5807	1
-5803	1
-5787	1
-5782	1
-5776	1
-5772	1
-5759	1
-5753	1
-5752	1
-5748	1
-5731	2
-5729	1
-5723	1
-5717	1
-5694	1
-5689	1
-5687	1
-5685	1
-5680	1
-5673	1
-5671	1
-5662	1
-5642	1
-5638	1
-5634	1
-5632	1
-5631	1
-5628	1
-5621	1
-5618	2
-5603	1
-5595	1
-5590	1
-5589	1
-5586	1
-5559	1
-5558	1
-5557	1
-5555	1
-5554	1
-5542	1
-5538	1
-5535	1
-5529	1
-5527	1
-5526	1
-5525	1
-5507	1
-5498	1
-5478	1
-5469	1
-5463	1
-5450	1
-5445	1
-5444	1
-5440	1
-5434	1
-5423	1
-5422	1
-5407	1
-5390	1
-5384	1
-5380	1
-5374	1
-5363	1
-5362	1
-5360	1
-5350	1
-5349	1
-5346	1
-5342	1
-5341	1
-5338	1
-5317	1
-5309	1
-5301	1
-5300	1
-5299	1
-5295	1
-5294	1
-5281	1
-5246	1
-5230	1
-5220	1
-5218	1
-5210	1
-5182	1
-5171	1
-5168	1
-5165	1
-5161	1
-5151	1
-5133	1
-5114	1
-5109	1
-5104	1
-5085	1
-5076	1
-5071	1
-5067	1
-5056	1
-5035	1
-5033	1
-5028	1
-5023	1
-5020	1
-5019	1
-5012	1
-5009	1
-5001	1
-4996	1
-4979	2
-4978	1
-4977	1
-4976	1
-4975	1
-4972	1
-4962	1
-4954	1
-4953	1
-4952	2
-4938	1
-4936	1
-4935	1
-4934	1
-4929	1
-4919	2
-4913	1
-4907	1
-4903	1
-4897	1
-4895	1
-4892	1
-4872	1
-4871	1
-4861	2
-4859	1
-4858	1
-4855	2
-4852	1
-4847	1
-4828	1
-4822	1
-4820	1
-4809	1
-4805	1
-4797	1
-4788	1
-4785	1
-4774	1
-4770	1
-4769	2
-4762	1
-4747	1
-4746	1
-4742	1
-4740	1
-4725	1
-4716	1
-4708	1
-4670	1
-4668	1
-4658	1
-4656	1
-4652	1
-4651	1
-4640	1
-4639	1
-4631	1
-4624	1
-4620	1
-4618	1
-4617	1
-4613	1
-4612	1
-4604	1
-4594	1
-4588	1
-4565	2
-4554	1
-4531	1
-4530	1
-4526	1
-4525	1
-4522	1
-4510	1
-4506	1
-4505	1
-4500	1
-4498	1
-4482	1
-4479	2
-4453	1
-4449	1
-4447	1
-4444	1
-4443	1
-4435	1
-4416	1
-4412	1
-4409	2
-4407	1
-4406	1
-4399	1
-4389	1
-4368	2
-4367	1
-4363	1
-4348	1
-4346	1
-4341	1
-4337	1
-4329	1
-4326	1
-4324	1
-4319	1
-4317	1
-4311	1
-4292	1
-4279	1
-4277	1
-4268	2
-4262	1
-4253	1
-4244	1
-4236	1
-4232	1
-4224	1
-4222	1
-4218	1
-4216	1
-4209	1
-4203	1
-4190	1
-4189	1
-4188	1
-4187	1
-4160	1
-4153	1
-4149	1
-4143	1
-4129	1
-4122	1
-4115	1
-4088	1
-4068	1
-4058	1
-4057	1
-4048	1
-4043	1
-4042	1
-4039	1
-4023	1
-4021	2
-4017	1
-4015	1
-4014	1
-3998	1
-3989	1
-3984	1
-3975	1
-3966	1
-3938	1
-3930	1
-3924	1
-3914	2
-3912	1
-3908	1
-3906	1
-3903	1
-3896	1
-3888	1
-3883	1
-3880	1
-3874	2
-3872	1
-3864	1
-3862	1
-3860	1
-3851	1
-3838	1
-3833	1
-3828	1
-3827	1
-3820	1
-3813	1
-3808	1
-3797	1
-3796	1
-3792	2
-3791	1
-3782	1
-3771	1
-3746	1
-3742	1
-3739	1
-3735	1
-3734	1
-3733	1
-3721	1
-3718	1
-3716	1
-3714	1
-3712	1
-3709	1
-3708	1
-3706	1
-3703	1
-3684	1
-3681	1
-3679	1
-3666	1
-3657	2
-3655	1
-3653	1
-3650	1
-3643	1
-3634	1
-3621	1
-3610	1
-3605	1
-3596	1
-3593	1
-3584	1
-3566	1
-3565	1
-3560	1
-3558	1
-3545	1
-3539	1
-3537	1
-3531	1
-3527	1
-3521	1
-3511	1
-3508	1
-3493	1
-3485	1
-3474	1
-3461	1
-3455	1
-3442	1
-3440	1
-3431	1
-3415	1
-3405	1
-3400	1
-3398	1
-3396	1
-3382	1
-3377	1
-3375	1
-3369	1
-3352	1
-3347	1
-3330	1
-3328	1
-3323	1
-3290	1
-3280	1
-3268	1
-3262	1
-3261	1
-3226	1
-3223	1
-3210	1
-3209	1
-3198	1
-3197	1
-3195	1
-3177	1
-3150	1
-3143	1
-3141	2
-3136	1
-3133	1
-3121	2
-3099	1
-3088	1
-3078	1
-3067	1
-3065	1
-3060	1
-3059	1
-3050	1
-3046	1
-3039	1
-3034	1
-3028	1
-3023	1
-3018	1
-3016	1
-3014	1
-2993	1
-2976	1
-2974	1
-2963	1
-2957	1
-2942	1
-2939	1
-2936	1
-2933	1
-2926	1
-2924	1
-2921	1
-2915	1
-2907	1
-2905	1
-2902	1
-2896	1
-2889	1
-2887	1
-2866	1
-2854	1
-2841	1
-2839	1
-2836	1
-2830	2
-2824	1
-2820	1
-2818	1
-2806	1
-2797	1
-2790	1
-2763	1
-2758	1
-2755	1
-2748	1
-2747	1
-2746	1
-2741	1
-2738	1
-2723	1
-2722	1
-2720	2
-2719	1
-2718	1
-2715	1
-2710	1
-2705	1
-2703	1
-2692	1
-2686	1
-2683	1
-2682	1
-2677	1
-2675	1
-2674	1
-2665	1
-2663	1
-2651	1
-2648	1
-2645	1
-2643	1
-2640	1
-2634	1
-2633	1
-2629	1
-2623	1
-2621	1
-2614	1
-2612	1
-2610	1
-2598	1
-2592	1
-2589	1
-2575	1
-2568	1
-2567	2
-2563	1
-2552	1
-2550	1
-2544	1
-2537	1
-2530	1
-2527	1
-2526	1
-2524	1
-2521	2
-2516	1
-2514	1
-2513	1
-2509	1
-2499	1
-2493	1
-2487	1
-2485	1
-2474	1
-2463	1
-2456	1
-2439	1
-2436	1
-2434	1
-2431	1
-2424	1
-2419	1
-2411	1
-2410	1
-2407	1
-2402	1
-2394	1
-2390	1
-2385	1
-2380	1
-2376	1
-2373	1
-2372	1
-2370	1
-2369	1
-2368	1
-2366	1
-2363	1
-2346	1
-2337	1
-2322	1
-2320	1
-2305	1
-2298	1
-2288	1
-2285	1
-2279	1
-2278	1
-2264	2
-2261	1
-2249	1
-2240	1
-2228	1
-2224	2
-2223	1
-2218	1
-2214	1
-2211	1
-2190	1
-2189	1
-2187	1
-2185	1
-2181	1
-2180	2
-2175	1
-2165	1
-2163	1
-2162	1
-2158	1
-2157	1
-2156	1
-2151	1
-2148	1
-2146	1
-2143	1
-2133	1
-2130	2
-2129	1
-2126	1
-2125	1
-2119	2
-2113	1
-2110	1
-2104	1
-2101	1
-2098	2
-2092	1
-2091	1
-2090	1
-2086	1
-2083	1
-2074	2
-2067	1
-2066	1
-2057	1
-2039	1
-2037	1
-2034	2
-2001	1
-1994	1
-1990	1
-1988	1
-1984	1
-1982	1
-1980	1
-1978	1
-1973	1
-1972	1
-1971	1
-1957	1
-1955	1
-1953	1
-1932	1
-1930	1
-1915	1
-1912	1
-1909	1
-1897	1
-1892	1
-1881	2
-1878	1
-1877	1
-1865	1
-1863	1
-1858	1
-1853	1
-1851	1
-1848	1
-1841	1
-1838	1
-1830	1
-1829	1
-1826	1
-1823	1
-1822	1
-1820	1
-1815	1
-1813	1
-1796	1
-1790	1
-1788	1
-1785	1
-1781	1
-1778	2
-1772	1
-1770	1
-1768	1
-1762	1
-1761	1
-1760	1
-1755	1
-1754	1
-1753	1
-1749	1
-1746	1
-1728	1
-1726	1
-1724	1
-1723	1
-1712	1
-1701	1
-1700	1
-1692	1
-1691	1
-1689	1
-1688	1
-1681	1
-1676	1
-1674	1
-1656	1
-1654	1
-1650	1
-1648	1
-1647	1
-1644	1
-1643	1
-1641	1
-1638	1
-1630	1
-1623	2
-1621	1
-1615	2
-1603	1
-1600	1
-1596	1
-1589	1
-1588	1
-1562	1
-1561	1
-1559	1
-1555	1
-1554	1
-1546	1
-1535	1
-1523	1
-1508	1
-1503	1
-1494	1
-1493	1
-1485	2
-1484	1
-1483	1
-1480	1
-1479	1
-1476	1
-1470	1
-1469	1
-1467	1
-1464	1
-1460	1
-1443	1
-1439	1
-1437	1
-1436	1
-1428	1
-1427	1
-1423	1
-1422	1
-1414	2
-1411	1
-1406	1
-1404	1
-1402	1
-1400	1
-1395	1
-1391	1
-1387	1
-1382	1
-1380	1
-1378	1
-1375	2
-1369	2
-1366	1
-1364	1
-1362	2
-1360	1
-1359	1
-1354	2
-1350	1
-1347	1
-1341	1
-1339	1
-1309	1
-1307	1
-1305	1
-1302	1
-1296	2
-1295	1
-1291	1
-1290	1
-1285	1
-1278	1
-1276	1
-1263	1
-1261	1
-1259	1
-1255	2
-1253	1
-1252	1
-1250	1
-1246	2
-1242	1
-1236	1
-1232	1
-1231	1
-1229	1
-1225	1
-1221	1
-1218	2
-1210	1
-1209	2
-1202	1
-1200	1
-1196	1
-1195	1
-1188	1
-1186	1
-1183	1
-1182	1
-1179	1
-1178	1
-1176	1
-1175	1
-1174	1
-1160	1
-1153	1
-1151	1
-1150	1
-1149	1
-1147	1
-1145	1
-1142	1
-1128	1
-1126	1
-1119	1
-1117	2
-1114	1
-1105	1
-1097	1
-1095	2
-1091	1
-1090	1
-1086	1
-1084	1
-1083	2
-1082	1
-1076	1
-1074	2
-1072	1
-1068	1
-1062	1
-1059	1
-1055	1
-1050	1
-1047	1
-1043	1
-1037	1
-1031	1
-1018	1
-1006	1
-1003	1
-1000	1
-998	1
-991	1
-986	1
-975	2
-974	1
-970	1
-969	1
-967	2
-966	1
-964	2
-960	1
-953	1
-951	1
-947	1
-937	1
-935	1
-906	2
-904	1
-901	2
-899	1
-896	1
-892	1
-883	1
-878	1
-875	1
-867	1
-865	1
-864	1
-860	1
-857	1
-847	1
-845	1
-843	1
-841	1
-838	1
-834	1
-816	2
-813	2
-810	1
-808	1
-807	1
-806	1
-805	2
-803	1
-798	1
-795	1
-785	1
-784	1
-778	1
-775	2
-770	1
-764	1
-754	1
-753	1
-744	1
-743	1
-742	1
-735	2
-729	1
-728	3
-727	1
-722	1
-713	1
-708	1
-688	1
-674	2
-669	1
-661	2
-656	1
-655	1
-652	1
-644	1
-640	1
-636	1
-630	2
-629	1
-625	1
-622	1
-619	1
-616	1
-614	1
-608	1
-603	1
-597	1
-586	1
-585	1
-583	1
-575	1
-562	1
-554	2
-551	1
-539	1
-530	1
-529	2
-525	1
-521	1
-520	1
-516	1
-504	1
-500	1
-496	1
-495	1
-490	1
-485	1
-483	1
-474	1
-458	1
-450	1
-448	1
-442	1
-441	1
-426	2
-421	1
-418	1
-417	1
-399	1
-397	1
-396	1
-393	1
-391	2
-385	3
-381	1
-379	1
-377	1
-374	1
-364	2
-358	1
-350	1
-339	1
-336	1
-328	2
-326	1
-323	1
-322	1
-319	1
-314	1
-309	1
-308	1
-291	2
-272	1
-262	1
-257	1
-253	2
-249	1
-240	1
-239	1
-235	1
-234	1
-227	1
-223	1
-221	2
-195	1
-191	1
-182	1
-174	1
-171	1
-170	1
-169	1
-151	1
-144	1
-141	1
-140	1
-137	1
-135	1
-119	1
-117	1
-111	1
-108	1
-92	1
-91	1
-72	1
-66	2
-62	2
-54	1
-52	1
-51	1
-47	1
-25	1
-8	1
-4	2
3	1
10	1
20	1
25	2
33	1
35	1
38	1
44	1
50	1
56	1
64	2
74	1
89	1
93	1
94	1
97	1
109	1
118	2
124	1
127	2
129	1
142	1
144	1
147	1
158	2
161	1
162	1
165	1
166	1
171	1
173	1
174	1
178	1
179	1
183	1
195	1
215	1
216	1
218	1
223	1
241	2
242	2
259	1
264	2
269	2
272	1
280	1
288	1
290	1
295	1
301	1
303	1
304	1
317	1
324	1
333	1
337	1
339	1
352	1
358	1
362	3
367	1
380	1
384	1
391	1
395	1
399	1
404	1
407	1
408	1
420	1
421	1
432	1
449	1
450	1
463	1
464	1
468	1
470	1
474	1
480	1
481	1
482	1
484	1
500	1
503	1
506	1
508	1
510	1
517	1
521	1
524	1
525	1
543	1
564	1
571	2
615	1
616	1
618	2
619	1
622	1
624	1
625	1
629	1
639	1
641	1
643	1
644	1
646	1
647	1
659	1
665	1
666	2
667	1
669	1
671	1
674	1
675	1
685	1
690	1
697	1
702	1
705	1
719	1
720	1
